"id","book","chapter","verse","subtitle","text","verse_id","source_url","theme","emotion"
"104","1-timoteo","6","12","La buena batalla de la fe","Pelea la buena batalla de la fe, echa mano de la vida eterna, a la cual asimismo fuiste llamado, habiendo hecho la buena profesión delante de muchos testigos.","1-timoteo_6_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"105","1-timoteo","6","13","La buena batalla de la fe","Te mando delante de Dios, que da vida a todas las cosas, y de Jesucristo, que dio testimonio de la buena profesión delante de Poncio Pilato,","1-timoteo_6_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"106","1-timoteo","6","14","La buena batalla de la fe","que guardes el mandamiento sin mácula ni reprensión, hasta la aparición de nuestro Señor Jesucristo,","1-timoteo_6_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"107","1-timoteo","6","15","La buena batalla de la fe","la cual a su tiempo mostrará el bienaventurado y solo Soberano, Rey de reyes, y Señor de señores,","1-timoteo_6_15","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"108","1-timoteo","6","16","La buena batalla de la fe","el único que tiene inmortalidad, que habita en luz inaccesible; a quien ninguno de los hombres ha visto ni puede ver, al cual sea la honra y el imperio sempiterno. Amén.","1-timoteo_6_16","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"109","1-timoteo","6","17","La buena batalla de la fe","A los ricos de este siglo manda que no sean altivos, ni pongan la esperanza en las riquezas, las cuales son inciertas, sino en el Dios vivo, que nos da todas las cosas en abundancia para que las disfrutemos.","1-timoteo_6_17","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"110","1-timoteo","6","18","La buena batalla de la fe","Que hagan bien, que sean ricos en buenas obras, dadivosos, generosos;","1-timoteo_6_18","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"111","1-timoteo","6","19","La buena batalla de la fe","atesorando para sí buen fundamento para lo por venir, que echen mano de la vida eterna.","1-timoteo_6_19","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"112","1-timoteo","6","20","Encargo final de Pablo a Timoteo","Oh Timoteo, guarda lo que se te ha encomendado, evitando las profanas pláticas sobre cosas vanas, y los argumentos de la falsamente llamada ciencia,","1-timoteo_6_20","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
"113","1-timoteo","6","21","Encargo final de Pablo a Timoteo","la cual profesando algunos, se desviaron de la fe. La gracia sea contigo. Amén.","1-timoteo_6_21","https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-timoteo&capitulo=6&version=rv60","",""
